PPN;EPN;Jahr
53550862X;124369235;1638
535494580;123317061;1638
535480237;;1638
535447337;;1638
535426313;917747100;1638
535402090;944120555;1638
535381379;1190618028;1638
535381360;1179907728;1638
99027690;;1638
99027682;;1638
99027658;;1638
09902764X;;1638
98991019;123330742;1638
98979434;;1638
98966553;;1638
92130941;;1638
92117260;124333400;1638
92114482;;1638
09209614X;;1638
92090834;;1638
92035329;;1638
09203294X;;1638
92009719;805610227;1638
91967023;;1638
91856086;122788923;1638
788907352;;1637
772790035;;1637
740903519;;1637
730723542;;1637
549935797;;1637
549910638;;1637
53732979X;;1637
537294562;124213677;1637
537288767;;1637
537288376;;1637
536988536;;1637
536913536;;1637
536863814;123842972;1637
536860270;12351469X;1637
536704449;1177946904;1637
536704414;1177946580;1637
536704406;474520463;1637
536692750;882336878;1637
536664692;;1637
53666465X;;1637
536664455;;1637
536664447;;1637
536624267;134534999;1637
536624259;;1637
536245371;;1637
535795610;123514460;1637
535795424;123514401;1637
535700598;123514908;1637
53564390X;123165830;1637
535615779;;1637
535478372;123602416;1637
535475632;123274095;1637
535426399;917770315;1637
535412215;944112676;1637
98999044;;1637
98988697;;1637
98965743;134534980;1637
92242952;;1637
92202470;;1637
92167403;127575464;1637
92166784;;1637
09208785X;;1637
92009670;178728233;1637
91985919;134534964;1637
91923905;;1637
877635021;;1636
788466615;124590160;1636
537173048;;1636
537112944;;1636
537048464;;1636
537000844;;1636
536976945;123831202;1636
536940878;;1636
536926263;;1636
536803846;124272231;1636
53676073X;123831180;1636
53673755X;393501604;1636
53673755X;13291350X;1636
536664420;;1636
536263876;;1636
536024057;1198581441;1636
535973659;127862900;1636
535973616;123831172;1636
535973594;;1636
535973586;123842646;1636
535910029;24713225X;1636
535890125;;1636
535763263;;1636
535601859;274179199;1636
535557353;393509850;1636
535539169;271198214;1636
535485409;;1636
535472013;;1636
535402163;944108547;1636
98995162;;1636
98995057;;1636
98981587;123831903;1636
92341977;;1636
92340768;;1636
92173446;123317053;1636
92168604;;1636
92148549;;1636
92146422;123831199;1636
92144969;;1636
92111467;;1636
91984114;1230233687;1636
91975824;;1636
91949890;;1636
777870290;;1635
776818384;;1635
730724115;;1635
613467248;;1635
58884859X;;1635
537318054;219688362;1635
537276122;;1635
53727605X;;1635
537229876;;1635
537206558;1231390441;1635
537116176;;1635
537112936;;1635
536983429;;1635
536932190;;1635
536865655;;1635
536756082;;1635
536737932;;1635
536737924;134731395;1635
536664218;;1635
536664188;;1635
536551340;;1635
536485240;;1635
536485232;;1635
536485224;;1635
536299536;;1635
536139245;;1635
535982720;;1635
535982585;;1635
535982526;;1635
53597342X;123856388;1635
535972245;123842492;1635
535925131;;1635
535924852;219684731;1635
535924720;;1635
535856784;134731409;1635
535708874;132859408;1635
53569542X;;1635
535654871;;1635
535618808;;1635
535456794;123856353;1635
535423292;219637172;1635
535412177;944083684;1635
535412150;943431042;1635
535407610;938207466;1635
535398816;;1635
535390815;134583744;1635
535380623;385263376;1635
535380593;385264003;1635
99003678;;1635
98995626;;1635
92243029;123856361;1635
92232817;764203622;1635
92230105;118217213X;1635
92205097;;1635
92201326;;1635
92182518;226546799;1635
92129080;;1635
92110908;632200642;1635
91997283;764184032;1635
91966671;138384444;1635
91952719;;1635
91916216;764133764;1635
887561837;;1634
561437165;;1634
549912002;;1634
54990512X;;1634
537338691;;1634
53712327X;;1634
537121706;;1634
537121692;;1634
537055940;;1634
536974128;;1634
536971005;;1634
536864438;;1634
536864381;;1634
536857601;;1634
536829144;759313490;1634
536664161;;1634
536664153;;1634
536415994;;1634
53613832X;;1634
535972172;123831849;1634
535903596;124319211;1634
535763980;;1634
535763719;124632963;1634
535730519;735635986;1634
535730470;735639655;1634
535717571;158712633;1634
535717563;158712390;1634
535619065;;1634
535618794;;1634
535559526;261919636;1634
535559518;26297228X;1634
535559445;261927639;1634
535504462;12432357X;1634
535416407;752250973;1634
53541336X;947024255;1634
535412118;943430445;1634
535412053;943429595;1634
535408730;93884699X;1634
535407270;938864890;1634
535381689;921450052;1634
535381662;1226657923;1634
535381638;1226652239;1634
99020262;;1634
98983652;37139595X;1634
92240577;12396363X;1634
92200079;124262139;1634
09217194X;;1634
92097146;;1634
91961424;226581268;1634
91855683;124589049;1634
776008285;;1633
573553963;;1633
56190491X;;1633
537321349;;1633
536940665;;1633
536921865;;1633
536863482;;1633
536839697;123843081;1633
536719934;;1633
536664641;;1633
536663459;;1633
536449678;;1633
536102120;;1633
536053278;;1633
536036586;123053595;1633
53593730X;12384309X;1633
53585725X;;1633
535850530;;1633
535833695;123843073;1633
535618921;;1633
535504454;124323561;1633
53545211X;;1633
535432690;894852779;1633
535413327;947019936;1633
535412037;943428742;1633
535404395;768251788;1633
98990799;;1633
98986236;134540352;1633
92340040;225113767;1633
92119166;939019310;1633
92087817;;1633
91977878;;1633
91951984;505841053;1633
91835690;;1633
91835682;;1633
91835674;;1633
777043165;1454247363;1632
561437157;;1632
53696565X;124271987;1632
536864446;;1632
536863474;;1632
536862869;;1632
536861048;;1632
53686084X;;1632
536055025;501424903;1632
536054975;1231753250;1632
536053847;1231753447;1632
535890605;;1632
535890451;;1632
535619049;;1632
535618875;;1632
535513836;;1632
535513763;124323596;1632
98980092;505618397;1632
92324762;12434867X;1632
92173438;182107078X;1632
92152627;;1632
91925304;;1632
870101161;;1631
561431264;;1631
561422494;;1631
561422214;;1631
54995032X;;1631
537052488;218213506;1631
536988994;262981645;1631
536949840;;1631
536862699;;1631
536749418;374017816;1631
536704309;1177945339;1631
536697167;1110564384;1631
536537623;;1631
536462321;;1631
536054940;1231753676;1631
536054932;1231753862;1631
535890370;;1631
535890184;;1631
535774486;124907873;1631
535730527;123152976;1631
535452101;;1631
535411995;943427827;1631
535411987;943427096;1631
535411979;94342271X;1631
53540641X;92770482X;1631
09902506X;;1631
99006154;;1631
98996207;1172366365;1631
92200400;;1631
92189059;894831550;1631
92054021;;1631
91923913;;1631
87276057X;;1630
787339288;;1630
587539038;;1630
549943633;;1630
537198172;124597785;1630
537052445;24711880X;1630
536949786;;1630
536929777;;1630
536905975;;1630
536895724;;1630
536862591;;1630
53686019X;;1630
536860092;;1630
536859523;;1630
536704201;1177944197;1630
536704198;1177943808;1630
536635161;;1630
536138362;132876590;1630
536115451;;1630
536054894;1231755334;1630
536054800;1231754214;1630
535891199;;1630
535891156;;1630
535551975;388414081;1630
535413335;947022236;1630
99008440;;1630
99005662;247123331;1630
92268447;124590055;1630
91944821;124279023;1630
91925010;124614272;1630
91918855;1804524832;1630
91856140;123713927;1630
789683156;;1629
77599202X;;1629
728209853;;1629
549945288;;1629
549941622;;1629
549912304;;1629
537189297;;1629
537115765;;1629
537054871;;1629
536903905;;1629
536879591;;1629
53683296X;760386056;1629
536422664;;1629
536139253;219740356;1629
536076510;262984008;1629
536054746;1231754303;1629
536054371;1231754494;1629
536054339;1231754680;1629
535943326;938107283;1629
535619030;;1629
535504160;124701868;1629
535432674;894827979;1629
535411960;943421284;1629
535391803;219738289;1629
98988557;;1629
92096549;;1629
92062121;;1629
91936691;123507464;1629
91922852;;1629
549943188;;1628
537191852;;1628
536987661;;1628
536980772;;1628
536778140;;1628
536654018;;1628
536642060;;1628
536408211;;1628
536138532;262885093;1628
536119465;124280498;1628
536119422;124272606;1628
536119422;763072729;1628
536118647;;1628
536118590;124279376;1628
536118590;763068403;1628
535940637;12383189X;1628
535610009;315468637;1628
535483686;123169062;1628
53548027X;;1628
99025043;;1628
92168582;;1628
92166547;;1628
92022278;763063967;1628
91990203;;1628
91978149;178700169;1628
1014476550;;1627
838758363;;1627
717753409;;1627
537309004;;1627
537280669;;1627
537204989;;1627
537106170;;1627
536958750;;1627
535971664;178591394;1627
535380739;752894358;1627
91951186;123963621;1627
772981299;;1626
623144085;;1626
570951372;;1626
566497301;;1626
537201319;;1626
537105476;;1626
536808961;124267629;1626
536596425;;1626
53630002X;;1626
536045364;947018360;1626
535436904;751838330;1626
535427077;741305305;1626
53540218X;94322926X;1626
535399227;;1626
99002736;;1626
92113621;;1626
91922410;;1626
09187453X;;1626
1018822542;;1625
772219788;;1625
615804713;;1625
537199721;;1625
537120211;1429837624;1625
537070095;;1625
537044167;;1625
536976368;;1625
536973229;;1625
536949727;;1625
536949662;917098099;1625
536949646;;1625
536859329;;1625
536858861;;1625
536809348;124283616;1625
536808988;124284760;1625
536759138;;1625
536735905;194102874;1625
536417792;262872366;1625
536023220;;1625
535951817;124279007;1625
535951817;75619668X;1625
535748957;122856821;1625
535619022;;1625
535609914;663628482;1625
535467931;124588727;1625
535411901;943415675;1625
535411871;943414792;1625
535407939;938095730;1625
535407319;938885758;1625
535401957;943055903;1625
535391218;635309246;1625
535382715;117516416X;1625
99001500;;1625
98975781;;1625
92323936;123831423;1625
92222269;;1625
91856892;123600189;1625
91852714;92537377X;1625
897369629;;1624
667306986;;1624
615805108;;1624
561422249;;1624
549912371;;1624
549909249;;1624
537322000;;1624
537082891;;1624
537070931;124320821;1624
536893160;;1624
536889732;;1624
53687896X;124272711;1624
536813035;124283128;1624
53681256X;124283411;1624
536810915;12427224X;1624
536704171;1177942100;1624
536704155;1177941333;1624
536629919;;1624
536533202;;1624
536419477;;1624
536088756;;1624
536023743;263737233;1624
536023328;;1624
535940521;;1624
535619014;;1624
535411847;943405521;1624
535411804;943404673;1624
535411766;943404177;1624
535407513;938198866;1624
535406134;1237870720;1624
535398956;;1624
99025809;;1624
09898487X;223618322;1624
92251102;;1624
92239889;;1624
92111505;272947881;1624
92005470;;1624
91921112;;1624
91920116;;1624
91890063;;1624
91853931;;1624
91793424;1217393102;1624
91793416;;1624
897369637;;1623
880584882;;1623
780044029;;1623
75220579X;;1623
561312702;;1623
549945261;;1623
549909184;;1623
537082387;;1623
537082344;;1623
537082220;;1623
53705233X;247128333;1623
537009604;;1623
536972230;262879336;1623
536859280;;1623
536859213;;1623
536812489;124280161;1623
536811962;123829100;1623
536810990;124284620;1623
536704147;1177940639;1623
536654727;;1623
536590710;;1623
536479372;;1623
536477574;;1623
536449341;;1623
536038732;123963656;1623
535982550;12435114X;1623
535982550;269542515;1623
535929560;;1623
535921756;169736210;1623
535826672;;1623
535785127;;1623
535785089;259656224;1623
535756879;697605477;1623
535744048;225014165;1623
535669976;;1623
535618700;;1623
535436890;751835994;1623
535416768;1131277198;1623
535404530;1119740347;1623
535404506;1119749670;1623
98976796;;1623
92304885;;1623
92235441;124283829;1623
92115535;128362472;1623
92083404;;1623
92017207;;1623
91851858;1217392939;1623
897369610;;1622
897369602;;1622
897369599;;1622
870135023;;1622
849511569;;1622
849510511;;1622
780038835;;1622
774044446;;1622
685222829;;1622
685222810;;1622
569377781;;1622
54991207X;;1622
537232389;;1622
537082107;;1622
537081860;;1622
53708181X;;1622
537052259;137100175;1622
536811903;124221173;1622
536738629;169738191;1622
536727422;123863880;1622
536458308;;1622
536420173;;1622
536416230;;1622
536138435;223651494;1622
536128782;;1622
53604032X;;1622
536040273;;1622
536028982;223361127;1622
536022755;124285155;1622
536017964;;1622
536016445;262862530;1622
535821883;;1622
535619073;;1622
535610130;;1622
535481276;;1622
535465130;156612518;1622
535451938;12316916X;1622
535436858;75180679X;1622
535411243;943228468;1622
535411103;756044596;1622
535407971;938107267;1622
535407963;938106600;1622
535404484;938571915;1622
535381883;190377429;1622
53538064X;262868059;1622
09899848X;;1622
92322166;123842956;1622
92314570;;1622
92242170;39373367X;1622
92213499;124199577;1622
92175910;12450194X;1622
92089135;;1622
92077749;;1622
91931584;;1622
91922402;;1622
897369521;;1621
685222802;;1621
685222799;;1621
561904812;;1621
549912347;;1621
549912312;;1621
537325913;;1621
537270817;;1621
537256784;;1621
537122389;;1621
537101349;;1621
53700372X;;1621
536853916;;1621
536811679;124284302;1621
536811652;123443709;1621
536811628;198447825;1621
536710643;131903012;1621
536704139;1177940248;1621
536697787;1119880084;1621
536516561;;1621
53649701X;1177846705;1621
536418926;;1621
536104964;;1621
535928033;225610876;1621
535911378;190238879;1621
53585921X;;1621
535837763;194616169;1621
535619006;;1621
535611277;178596213;1621
535445423;12489934X;1621
53544060X;756065267;1621
535388764;216856132;1621
535387156;198441975;1621
535386532;198537638;1621
53538646X;19850599X;1621
535385501;198444729;1621
535384017;195109643;1621
535383878;194635058;1621
535383851;194627756;1621
535383150;190805900;1621
535383118;194836614;1621
53538310X;190910984;1621
535381913;190399775;1621
535381816;190374616;1621
535381786;190372788;1621
53538176X;194621413;1621
535381719;190353937;1621
535381700;;1621
535381646;190311223;1621
53538162X;190242477;1621
99021404;;1621
99010682;;1621
98987844;;1621
92338232;;1621
92227295;;1621
92144659;;1621
92027113;17859508X;1621
92024726;;1621
91823188;253223229;1621
791464458;;1620
780573498;;1620
780047494;;1620
614454425;;1620
595194575;;1620
549943609;;1620
549905529;;1620
549903887;;1620
537349219;;1620
537316752;194109437;1620
537264612;;1620
537256431;;1620
537256350;;1620
537255958;190970642;1620
537247319;1198626313;1620
537189920;137212453;1620
537189866;262969971;1620
537105565;1538844869;1620
537099794;;1620
536980608;132879549;1620
536860645;123723914;1620
536860637;123723876;1620
536860599;12372385X;1620
536860564;123723906;1620
536860432;123723833;1620
536860394;123723892;1620
536859930;;1620
536729638;;1620
536123624;123250110;1620
536104956;253222737;1620
536104948;253222524;1620
536087067;;1620
536065586;;1620
536062234;;1620
535896840;124653758;1620
535661924;;1620
535464258;124096611;1620
535422377;738289825;1620
535422369;738292397;1620
535422342;738287474;1620
535414528;840326424;1620
535386559;198565399;1620
535383231;19081232X;1620
535383088;19092974X;1620
53538307X;190908661;1620
535383053;190809825;1620
535383045;190914459;1620
535381573;190216735;1620
53537772X;218265611;1620
99000849;1392440017;1620
92251927;132522977;1620
92236324;;1620
92229492;;1620
09202310X;123250102;1620
92016227;;1620
91997577;;1620
91919010;;1620
09182317X;253222389;1620
790850044;;1619
685222780;;1619
685222772;;1619
685222764;;1619
685222756;;1619
685222748;;1619
68522273X;;1619
685222721;;1619
612928268;;1619
537318291;;1619
537122036;;1619
537122028;270975446;1619
537122001;218277067;1619
53705748X;1416482857;1619
537048707;1221038680;1619
536949360;123831342;1619
536704120;1177938812;1619
536697345;752894056;1619
536661294;;1619
536516669;;1619
536513783;;1619
536496986;;1619
536088764;136281141;1619
536045127;169741168;1619
536032289;;1619
536024138;123444896;1619
535992408;;1619
535992335;;1619
53570710X;;1619
535681119;;1619
535482620;123496071;1619
535472668;123602408;1619
53547265X;123602653;1619
535471904;;1619
535465009;750967714;1619
535463049;;1619
535431066;744911281;1619
535423357;921459416;1619
535413653;697606252;1619
535411723;94339824X;1619
535408455;938368761;1619
53538730X;21523619X;1619
535386583;124577628;1619
535386478;259658561;1619
535386206;;1619
535383959;194839397;1619
535383916;19466449X;1619
535383827;194613674;1619
535383223;190917806;1619
535383177;190878444;1619
535383169;190905239;1619
535382731;1175165492;1619
53538193X;1175163260;1619
535381530;194666646;1619
92269168;;1619
92262945;124448917;1619
92256503;223636002;1619
92230776;123169046;1619
92115527;123601355;1619
09208334X;;1619
92083064;;1619
92078591;;1619
91976804;123831369;1619
848480880;;1618
779882903;;1618
778495949;;1618
722919670;;1618
655719067;;1618
595194214;;1618
56143204X;;1618
549931937;;1618
549909958;;1618
549905545;;1618
549905456;;1618
537349200;;1618
537052208;;1618
537052194;;1618
537052127;;1618
537052100;;1618
537019464;;1618
536860491;123723884;1618
53673481X;841039224;1618
536496978;;1618
53649696X;1191168433;1618
536430829;;1618
53630825X;;1618
536157162;;1618
536136114;178636746;1618
536100934;;1618
536077363;;1618
535937652;;1618
535872720;124879918;1618
535838417;123513022;1618
53546309X;123602386;1618
535454392;1579546803;1618
53539876X;123287499;1618
535393288;;1618
535393261;223530360;1618
535388020;216015073;1618
535388012;216013011;1618
535387997;216016886;1618
535387989;216010632;1618
535386575;198584822;1618
53538548X;198458053;1618
535383983;194840727;1618
535383932;194781801;1618
92230601;;1618
92059872;;1618
92047270;;1618
92028195;;1618
113685391X;;1617
615804640;;1617
570951356;;1617
561904189;;1617
561421498;;1617
549916687;;1617
549908633;;1617
549904565;;1617
53733825X;;1617
53732206X;;1617
537197125;938573969;1617
537121471;;1617
537121307;;1617
537117318;;1617
537117296;;1617
537117245;;1617
537117199;;1617
537117164;;1617
537002820;;1617
536834261;123158869;1617
536819610;;1617
536810613;;1617
536737312;1192614542;1617
536730598;1342484355;1617
53670614X;1177461455;1617
536704082;117792322X;1617
536698783;218266413;1617
536658293;;1617
536133263;;1617
536085218;178858056;1617
536029210;;1617
535957955;124284418;1617
535910932;124285090;1617
535765355;;1617
535746598;840338112;1617
535683030;;1617
535660308;12360365X;1617
535652275;123490022;1617
535620462;;1617
535618743;;1617
535553412;218242360;1617
535553390;;1617
535553072;143653873;1617
535548133;233119493;1617
535502737;;1617
535466056;;1617
535463189;157439712;1617
53542535X;;1617
535417209;1154986144;1617
535408528;93839648X;1617
535408501;938395181;1617
535388047;215923685;1617
535387970;938574906;1617
535387954;215350707;1617
535387946;215293347;1617
535383924;194673251;1617
535383843;1182315860;1617
53538159X;190235624;1617
535380828;1191166007;1617
535380690;119116912X;1617
92057675;93841447X;1617
91947138;;1617
1107586895;;1616
1107586208;;1616
886959985;;1616
886959977;;1616
814383408;;1616
814383270;;1616
787977330;;1616
782372252;;1616
782372244;;1616
782372236;;1616
782372228;;1616
621478601;;1616
595194567;;1616
561903603;;1616
561431590;;1616
561421331;;1616
549935320;;1616
549912363;;1616
54989814X;;1616
537164448;;1616
537117040;;1616
537116931;;1616
537116923;;1616
537116907;;1616
537116877;;1616
537096477;711994986;1616
537084649;;1616
536917027;;1616
536898758;;1616
53689308X;;1616
536857342;;1616
536848572;;1616
536810966;123267870;1616
536727082;711941076;1616
536707510;122826175;1616
536704066;1177922665;1616
536698473;1131465245;1616
536660158;;1616
536635714;;1616
53657703X;;1616
53653876X;246058099;1616
536535914;;1616
536289611;123713897;1616
536164800;123085314;1616
536140693;123085330;1616
536108366;223500100;1616
536088012;246076127;1616
536031533;;1616
535929250;123380820;1616
535920342;123842735;1616
535774923;124907989;1616
535774605;124907970;1616
535774524;124199585;1616
535734018;124285074;1616
535731728;123018641;1616
535717423;123439981;1616
535705638;1342511778;1616
535701667;124434924;1616
535553714;;1616
535553455;;1616
535462409;156562642;1616
535437552;751061808;1616
535414064;938575023;1616
53541109X;943221439;1616
53538789X;21534555X;1616
535387881;215346386;1616
535387563;215347447;1616
535382677;1175162051;1616
535382650;1175141119;1616
92126006;260937916;1616
92125956;;1616
92120628;260942359;1616
92113397;122759028;1616
91922526;;1616
91855292;;1616
1093470739;;1615
818619260;;1615
665272596;1257063464;1615
623149117;;1615
616805748;;1615
561904340;;1615
549903836;;1615
537191534;;1615
536918252;;1615
536738319;1194101143;1615
536698953;118784439X;1615
536698724;;1615
536698716;;1615
536698678;137090633;1615
536594996;;1615
536594961;;1615
536533180;;1615
536479046;;1615
536478392;;1615
536095590;;1615
536090408;198730160;1615
536090343;124285759;1615
53608260X;309310806;1615
536075409;;1615
536055912;917507754;1615
536045046;1119757142;1615
535992416;124285783;1615
535943296;269632239;1615
535937601;146758684;1615
535937253;198734778;1615
535832699;12282623X;1615
535783795;223816647;1615
535783787;246061561;1615
535639562;829610685;1615
535618956;;1615
53561036X;;1615
535553293;391315013;1615
535488084;;1615
535411685;943361869;1615
535411022;94320254X;1615
535403380;1520185731;1615
535403372;1520185596;1615
535396368;156600927;1615
535395159;226560856;1615
53538338X;1182168590;1615
99008556;;1615
98989103;;1615
98967738;;1615
92308910;231252064;1615
92263615;;1615
92241603;;1615
92017401;;1615
09201738X;198733763;1615
92017304;;1615
92017282;124285767;1615
92017274;;1615
92017088;124285740;1615
91963281;;1615
91957443;947007083;1615
91852994;943201187;1615
1108946143;;1614
1048996263;;1614
64494093X;;1614
585904367;87768345X;1614
561903557;;1614
561421552;;1614
537314695;506643565;1614
537275037;;1614
537259783;;1614
537259570;;1614
537224548;194098230;1614
537224513;194095649;1614
537199764;153145099;1614
537107800;;1614
536921873;;1614
53691799X;;1614
536859450;;1614
536854068;;1614
536803714;;1614
536735921;1189631202;1614
536706840;124625266;1614
536699011;;1614
536698775;193800675;1614
536698759;;1614
53669432X;21844074X;1614
536659435;123723825;1614
536620016;;1614
536415714;;1614
536264384;;1614
536214956;;1614
536214549;;1614
536214530;;1614
536140146;752915487;1614
536099375;156587297;1614
536096651;124896391;1614
536049777;374685193;1614
535936788;127582991;1614
535813341;;1614
535696973;124434916;1614
535658923;;1614
535657307;123267889;1614
535619634;;1614
535553277;;1614
535542674;12282282X;1614
535542631;262856220;1614
53554023X;126709823;1614
535468091;;1614
535463308;156727587;1614
535411073;124589111;1614
535386745;147750377;1614
99009927;;1614
98972189;;1614
92287484;;1614
92264867;;1614
92204244;590777777;1614
92183921;;1614
92110444;1219726052;1614
91975883;602041295;1614
91896479;124768261;1614
91855284;123859190;1614
886723485;;1613
84708860X;1580214452;1613
845657704;;1613
574913289;888220472;1613
561436053;;1613
537340467;;1613
53729788X;;1613
537283161;;1613
537269886;;1613
537259147;;1613
537256733;;1613
537181555;;1613
536898693;;1613
536863687;;1613
536859671;;1613
536853142;;1613
536818061;;1613
536806772;;1613
536730334;;1613
536703957;1177917084;1613
536703116;;1613
536698945;;1613
536698694;776615866;1613
536697698;123963672;1613
536595372;;1613
536516529;288623878;1613
53648578X;;1613
536214875;;1613
536183511;;1613
536096791;;1613
536083940;124590926;1613
536081557;544442210;1613
536079838;124625312;1613
536045038;124053947;1613
536044937;391448188;1613
536044910;125099940;1613
536032343;;1613
536030642;123600782;1613
536030634;415528704;1613
536029725;;1613
535943105;124484743;1613
535877773;123816130;1613
535874111;123816157;1613
53587409X;938389297;1613
535873913;;1613
535853114;;1613
535848803;;1613
535825501;;1613
535716559;;1613
535696981;236676253;1613
535689241;;1613
535681127;;1613
535681100;;1613
535618840;;1613
53555365X;195875818;1613
535553102;;1613
535536348;269629645;1613
535505604;124351174;1613
535464185;;1613
535424779;122748557;1613
535416326;;1613
535416245;752190504;1613
535408617;938837923;1613
535405197;1389553272;1613
535387407;224587668;1613
53538713X;216254485;1613
535386486;1175281999;1613
535386443;1175281492;1613
535386303;26297682X;1613
535385730;376683376;1613
535385722;196524679;1613
535385692;376682337;1613
535384904;196509548;1613
535384882;196524830;1613
535384319;195874234;1613
535383576;938838652;1613
535383479;193768313;1613
535383460;193766957;1613
535383371;1182168019;1613
99017474;;1613
99005069;;1613
98995499;898965489;1613
98988565;;1613
98986651;122690389;1613
98984209;132773511;1613
98973398;123158915;1613
92261000;744237734;1613
09225246X;;1613
92247393;12381622X;1613
92236960;;1613
92230857;153217944;1613
92229522;123963680;1613
92208029;123875072;1613
92204392;;1613
92189997;188039198;1613
92189385;124562930;1613
92177158;625918606;1613
92006809;415740983;1613
91994012;124772471;1613
91949629;;1613
1031124306;;1612
1025435311;;1612
73857306X;;1612
644930632;;1612
644571195;;1612
613466810;;1612
537329633;;1612
537322590;760390916;1612
537322507;;1612
53731847X;225506319;1612
537318119;220762651;1612
537298665;;1612
537298649;;1612
537296840;;1612
537296824;;1612
537296328;;1612
537286187;;1612
537281495;;1612
537189742;;1612
537169822;;1612
536928533;;1612
536910286;;1612
536875197;;1612
53686649X;;1612
536753180;;1612
536735670;169746070;1612
536706107;124235085;1612
536706069;1177461153;1612
536699062;;1612
536698767;194136523;1612
536698643;193763729;1612
53669818X;140911359;1612
536637156;;1612
536602956;;1612
536496943;;1612
536214999;;1612
536140006;;1612
536028397;;1612
535963424;;1612
535937555;156583674;1612
535937520;12487990X;1612
535937296;1182167616;1612
535869525;226812480;1612
535825498;;1612
535780346;1182352030;1612
53573476X;17872775X;1612
535707908;123859018;1612
535645805;123169143;1612
535619626;;1612
535619618;;1612
535553579;;1612
535504586;123600081;1612
535423314;;1612
535396465;22550751X;1612
535396414;225506939;1612
535395108;156963272;1612
535385668;376591579;1612
535385277;1175665444;1612
535385153;198140495;1612
535385048;198041624;1612
535384394;196141966;1612
535384386;196132665;1612
535384300;190730854;1612
53538341X;1182169902;1612
535383401;193760584;1612
535383363;193758288;1612
535383339;193748886;1612
98980696;415530466;1612
98980645;123603420;1612
92251501;47426128X;1612
92249043;;1612
09224632X;1175758507;1612
92229182;;1612
92227988;123601177;1612
09222797X;;1612
92227961;474142264;1612
92227953;474048942;1612
92227945;;1612
92226833;128365331;1612
92222188;124625193;1612
92116876;123051789;1612
92092292;;1612
92015700;;1612
92007732;474248402;1612
92007708;415539595;1612
92006930;123600243;1612
09200668X;123601010;1612
09199375X;474110397;1612
91993741;123601339;1612
91993733;474100154;1612
91993725;415732093;1612
91991951;124625304;1612
91913276;;1612
1113424435;;1611
1025123360;;1611
798426454;;1611
749931388;;1611
600948668;;1611
600948633;;1611
549899502;;1611
537350632;;1611
537296689;;1611
537296352;;1611
537291881;;1611
537277013;123603471;1611
537274936;;1611
537274898;;1611
53727488X;;1611
537258817;;1611
537256830;1182170153;1611
53720833X;;1611
536858756;;1611
536721424;17535426X;1611
536697019;474103455;1611
536668094;;1611
536513252;;1611
536513244;;1611
536513236;;1611
53649665X;195379322;1611
536496552;195838645;1611
536496544;198201796;1611
53649651X;;1611
536496501;195832027;1611
536496498;196500508;1611
536245614;;1611
536209359;;1611
536153019;927771063;1611
536134030;;1611
536088543;126709599;1611
536033757;128361727;1611
536030952;123251737;1611
53602913X;474145700;1611
536027889;474099628;1611
53602426X;;1611
536015325;;1611
535943865;756149754;1611
535928386;829610863;1611
535819757;;1611
535819226;;1611
535819110;;1611
535819072;;1611
535801858;12761236X;1611
535778074;47411807X;1611
535747691;;1611
535726422;123267900;1611
535619588;;1611
535607024;1182314694;1611
535606907;;1611
535605005;;1611
535590423;124045987;1611
535590377;124045960;1611
53558668X;;1611
535544685;424030764;1611
535417519;1171109997;1611
535417500;1171109679;1611
535411227;943228190;1611
535392389;1202509584;1611
535385633;1175664359;1611
535384246;195620488;1611
53538422X;195475992;1611
535384122;195376501;1611
53538405X;122822706;1611
535383517;118235016X;1611
535377592;218376731;1611
99019493;;1611
98988638;;1611
92248039;;1611
92247830;415743540;1611
92247520;1180580273;1611
92246370;124046002;1611
92246354;474261867;1611
92246311;128360933;1611
92246028;;1611
09224601X;123601851;1611
92227910;697732215;1611
92222293;947003495;1611
92177530;;1611
92168256;;1611
92088538;;1611
92086152;;1611
92006949;123602866;1611
92006663;474151808;1611
92006469;;1611
92006442;123600650;1611
91990238;12390708X;1611
79832483X;;1610
776973347;;1610
667620761;;1610
654075867;;1610
618624902;;1610
537281398;;1610
53723117X;;1610
53719925X;;1610
537191569;;1610
537186115;750756101;1610
537181911;750749407;1610
537181407;750739142;1610
537181377;750713712;1610
53718127X;750701692;1610
537181253;747735565;1610
536892075;;1610
53685422X;;1610
53672900X;1704453771;1610
536706050;222958626;1610
536701172;750733233;1610
536699569;123602505;1610
536699526;25966023X;1610
536698848;;1610
53669883X;122822897;1610
536698821;122820150;1610
536517428;;1610
536511403;1191190587;1610
536509441;195150619;1610
536496625;19512104X;1610
536496560;195113853;1610
53649634X;;1610
53649617X;;1610
536496161;12282024X;1610
536496153;19460733X;1610
536496145;;1610
536407355;;1610
536217386;;1610
53609702X;12282038X;1610
536070520;;1610
536060401;;1610
536029091;1180272552;1610
536027927;74839396X;1610
536006083;;1610
535807406;;1610
535806957;;1610
535717245;147288142;1610
535620454;750755016;1610
535620438;750728779;1610
53561070X;;1610
535606931;12458912X;1610
535604998;;1610
535590318;750751886;1610
535590296;;1610
535590288;;1610
53559027X;;1610
535590253;;1610
535590229;19530487X;1610
535590210;;1610
535554052;122822943;1610
535553404;127867155;1610
535542615;262853116;1610
535537557;122689976;1610
535504675;124625487;1610
535468954;123706645;1610
53544950X;195540379;1610
535440340;123883989;1610
535440316;123883970;1610
