PPN;EPN;VD;Jahr
732312450;217734308;;1707
732262445;;;1707
732256909;;;1707
683716441;;;1707
683686739;;;1707
683623214;;;1707
683568310;;;1707
668557923;1269750372;;1707
642768056;;;1707
642766886;;;1707
640689973;;;1707
638271126;;;1707
582277612;1238759505;;1707
51613311X;;;1707
516131087;;;1707
499777646;110617397X;;1707
462012093;;;1707
456105050;818783230;;1707
450920720;;;1707
391069551;1110320558;;1707
329462091;828845107;;1707
309391024;;;1707
308614674;;;1707
303129700;;;1707
247750174;;;1707
238659550;269553339;;1707
228076331;238467953;;1707
193206315;;;1707
190982004;169712168;;1707
151472165;124538096;;1707
151290024;124330029;;1707
151289670;124329640;;1707
144534622;1110332025;;1707
144115832;;;1707
138075980;;;1707
136239609;124330274;;1707
058134034;1238705596;;1707
1489071776;;;1706
1130530698;;;1706
1112792651;;;1706
1100631666;;;1706
1100539735;;;1706
1012557103;;;1706
1012522121;;;1706
866878661;;;1706
833711105;;;1706
83369507X;;;1706
822241706;;;1706
778186857;;;1706
732329167;;;1706
683593447;845912062;;1706
577753207;;;1706
539731846;;;1706
516125915;;;1706
448925087;1263957838;;1706
331638517;;;1706
30525488X;;;1706
303054700;1110383002;;1706
302860096;815194234;;1706
301359059;1180088549;;1706
265802210;1269467514;;1706
251687805;;;1706
190508639;;;1706
18087554X;141821787;;1706
151670951;124782418;;1706
151468346;1157675611;;1706
151103976;124110274;;1706
136327575;124329470;;1706
058214380;;;1706
1179337700;;;1705
114540605X;;;1705
113710984X;;;1705
1131966368;;;1705
1116968584;;;1705
1116548356;;;1705
1091563144;;;1705
1091531579;;;1705
1091491127;;;1705
863742726;;;1705
863007791;;;1705
862996856;;;1705
862995701;;;1705
862924871;;;1705
862916097;;;1705
862770483;;;1705
862740665;;;1705
862672597;;;1705
862447135;;;1705
848335929;;;1705
833716255;;;1705
776321919;;;1705
774923180;;;1705
771206356;;;1705
732341469;;;1705
732259606;;;1705
683728687;;;1705
683718452;;;1705
683692909;;;1705
683652001;;;1705
683578715;;;1705
549486631;846095157;;1705
45661978X;;;1705
45533501X;;;1705
429222009;821112678;;1705
428492703;;;1705
396678807;;;1705
394920066;;;1705
387356673;141697156;;1705
339074213;806163968;;1705
335148468;823077829;;1705
333286065;;;1705
333275659;;;1705
333229924;;;1705
33004866X;;;1705
324244053;;;1705
309390524;;;1705
302857192;805627561;;1705
195825276;1269693336;;1705
19370983X;;;1705
191867195;934714711;;1705
180870998;141792094;;1705
159711983;;;1705
151729107;12484538X;;1705
150934602;123917131;;1705
150840160;123811120;;1705
150825218;123795206;;1705
150492219;123407001;;1705
150469403;12338110X;;1705
150430558;12333747X;;1705
147529034;;;1705
144696045;;;1705
142898317;;;1705
066260698;;;1705
058198326;;;1705
1489363688;;;1704
1489071768;;;1704
1439233632;;;1704
1133858856;;;1704
1121212611;;;1704
1110790023;;;1704
110520877X;;;1704
1105208605;;;1704
1100631135;;;1704
1100275010;;;1704
1096220407;;;1704
1091011958;;;1704
1088913938;;;1704
863178219;;;1704
863175112;;;1704
863169090;;;1704
863159451;;;1704
863157467;;;1704
86302615X;;;1704
862235049;;;1704
847756874;;;1704
833782185;;;1704
833773100;;;1704
833694804;;;1704
771206763;;;1704
737152605;1474880029;;1704
732356156;;;1704
732335256;;;1704
732258804;;;1704
683665952;;;1704
68363125X;1269667394;;1704
683593439;;;1704
599407352;933789815;;1704
597747946;930755375;;1704
597746265;93074845X;;1704
597743282;93073937X;;1704
595336426;92772121X;;1704
516123254;;;1704
516114093;;;1704
516112228;;;1704
478448988;;;1704
478343787;;;1704
478332831;;;1704
478278292;;;1704
453819222;;;1704
419769951;1119733863;;1704
417520050;;;1704
408448296;;;1704
327993197;;;1704
322769639;;;1704
317886320;;;1704
310099994;844579181;;1704
301216436;;;1704
300873557;123533465;;1704
271534214;;;1704
234984538;1269581228;;1704
222358777;225464071;;1704
19480402X;234190175;;1704
190916982;169407020;;1704
180873504;141809884;;1704
160016932;;;1704
151727864;124844081;;1704
151727279;124843492;;1704
151468362;124533728;;1704
151214395;124241255;;1704
151029849;124028497;;1704
151029741;12402839X;;1704
150934610;12391714X;;1704
144465345;;;1704
137936850;123811627;;1704
136327354;;;1704
136327265;169295974;;1704
136239528;124329691;;1704
1145225764;;;1703
1132170214;;;1703
1130907503;;;1703
1117132927;;;1703
1115589725;;;1703
1113164654;;;1703
1105206181;;;1703
110518949X;;;1703
1089562276;;;1703
101255595X;;;1703
874322456;;;1703
862232414;;;1703
861769279;;;1703
848355520;;;1703
833711601;;;1703
83364601X;;;1703
829760695;;;1703
777433877;;;1703
774940506;;;1703
732332052;;;1703
73230332X;;;1703
732275911;124329519;;1703
683717979;;;1703
683689606;;;1703
683649000;821772872;;1703
683613073;;;1703
683570846;;;1703
638265762;;;1703
638175674;;;1703
638164303;;;1703
638154243;;;1703
63815278X;;;1703
638150590;;;1703
638142008;;;1703
638133432;;;1703
638131405;;;1703
638106885;;;1703
638099757;;;1703
638094399;;;1703
638078369;;;1703
638074959;;;1703
637956184;;;1703
637845242;;;1703
614333946;1105632083;;1703
597736154;930713087;;1703
597728763;930684575;;1703
597727104;930679407;;1703
591619679;921356668;;1703
572400187;883161788;;1703
485632519;;;1703
478271328;;;1703
368172821;;;1703
367066416;;;1703
346317282;;;1703
333285832;111027288X;;1703
333229770;;;1703
333229703;;;1703
330486322;;;1703
328543705;;;1703
322149657;;;1703
317875167;225440946;;1703
313518807;;;1703
313518696;;;1703
30907259X;;;1703
253483891;806158743;;1703
249509334;;;1703
221420150;225038218;;1703
190987316;169737640;;1703
151806365;124944612;;1703
150825234;1240639244;;1703
145692515;;;1703
144392496;;;1703
144046563;;;1703
143942905;;;1703
143760858;;;1703
143695258;1110276478;;1703
142717304;178786985;;1703
1428428518;;;1702
1152670883;;;1702
1134346816;;;1702
1131512243;;;1702
1122864698;;;1702
1110281250;;;1702
1105804119;;;1702
1105429679;;;1702
1105303829;;;1702
1105168441;;;1702
1094909432;;;1702
1092884467;;;1702
894420461;;;1702
878856706;;;1702
872021637;;;1702
863216307;;;1702
863209513;;;1702
862446503;;;1702
862406935;;;1702
848393821;;;1702
837938058;;;1702
833734385;;;1702
833688707;;;1702
785648100;;;1702
774914807;;;1702
732276470;;;1702
732276071;763844977;;1702
732275806;;;1702
723997195;;;1702
683726374;;;1702
68369152X;;;1702
683629174;;;1702
683584510;706142373;;1702
640766617;;;1702
614325552;1105600866;;1702
602697794;939203081;;1702
593490843;924715103;;1702
566431343;874686334;;1702
566418401;874639603;;1702
566417804;874637643;;1702
566398303;874591309;;1702
520829301;947723706;;1702
51598194X;915465752;;1702
479548935;;;1702
477902146;;;1702
477901085;;;1702
477805795;;;1702
477804314;;;1702
477781624;;;1702
47777427X;;;1702
371720893;123337526;;1702
367824833;;;1702
330866494;;;1702
319330109;1256875163;;1702
249146630;;;1702
24805516X;602127734;;1702
238577236;269264647;;1702
22502117X;80532433X;;1702
222352663;22543766X;;1702
214909956;947769862;;1702
180876732;141827416;;1702
151465010;124529275;;1702
151308799;124351492;;1702
150570139;123500478;;1702
147589169;;;1702
058380094;263482324;;1702
1145403298;;;1701
1131102258;;;1701
1124269398;;;1701
1117996948;;;1701
1117600653;;;1701
1113164670;;;1701
1109016220;;;1701
1106013786;;;1701
1105549062;;;1701
1105429393;;;1701
1097880753;;;1701
1090305079;;;1701
101260022X;;;1701
1012600203;;;1701
101252213X;;;1701
833784641;;;1701
833783610;;;1701
833678663;;;1701
775035459;;;1701
774979348;;;1701
771213751;;;1701
683718436;;;1701
683674099;71899048X;;1701
683654837;;;1701
683624733;;;1701
683616269;;;1701
683614398;;;1701
683613774;;;1701
68358846X;;;1701
637953576;;;1701
637842294;;;1701
637808479;;;1701
637803272;;;1701
637799577;;;1701
637725999;;;1701
637720989;;;1701
637433092;;;1701
637426495;;;1701
599410647;933799691;;1701
599403659;933772866;;1701
599402946;933770731;;1701
599393327;933741049;;1701
599392460;933738641;;1701
599390581;933732767;;1701
59938882X;93372649X;;1701
599387297;933721765;;1701
597747520;930753186;;1701
597725616;930675045;;1701
597723761;930668421;;1701
597714746;930631250;;1701
597710589;930620097;;1701
597617147;93053350X;;1701
597612358;930514696;;1701
591476053;921215835;;1701
589241419;917041356;;1701
589239368;917033906;;1701
589230972;917006615;;1701
589228781;916999041;;1701
58922672X;91699256X;;1701
589205706;916954528;;1701
589199986;916936996;;1701
589196006;91692419X;;1701
549939164;;VD17 14:699498E;1701
516111140;;;1701
51611008X;;;1701
516087118;;;1701
516065947;;;1701
516062700;;;1701
516057545;;;1701
515989916;;;1701
502784563;;;1701
502784504;;;1701
392564157;124028365;;1701
359608817;;;1701
352478268;;;1701
339056681;916513807;;1701
335146937;81908641X;;1701
322616905;415231647;;1701
322610958;415198771;;1701
309074193;;;1701
277765587;;;1701
233725474;81968855X;;1701
231292422;247681032;;1701
224875418;1642808016;;1701
222351349;225431416;;1701
215292758;225427443;;1701
180864602;141760931;;1701
160020468;233115145;;1701
153679069;127825878;;1701
150934645;123917174;;1701
150851669;1642807818;;1701
150840624;123811635;;1701
150694695;123651816;;1701
150694687;123651808;;1701
150694679;123651794;;1701
150570007;123500265;;1701
147643740;;;1701
147587980;132848244;;1701
146959159;117487144X;;1701
143548964;224913573;;1701
1562419587;;;17XX
1495004902;;;17XX
1353698939;;;17XX
1101415118;;;17XX
1097787052;;;17XX
1087991013;;;17XX
1077951299;;;17XX
1005265615;;;17XX
1005184399;;;17XX
881171077;;;17XX
876180470;;;17XX
847709272;;;17XX
83377171X;;;17XX
303126477;;;17XX
091853281;1174910968;VD17 23:264953C;1700
1020752122;;;
848350529;;;
